Customer ID,Date,Invoice Num,Debit,Credit,Total Cases,Status,Time Entered,Memo,Customer Type,Time Updated
27867439,7/20/2023,W-74563088,"$1,224.02 ",$0.00 ,30,<b class=pill-black>Verified</b>,7/20/2023 12:49,,Convenience*,7/25/2023 11:15
19000,7/20/2023,W-74480247,$440.38 ,$440.38 ,10,<b class=pill-black>Verified</b>,7/20/2023 12:46,,Convenience*,7/25/2023 11:15
5619,7/21/2023,W-10998227,$803.60 ,$0.00 ,17,<b class=pill-black>Verified</b>,7/21/2023 10:45,For July Programming,Convenience*,7/25/2023 11:26
27864005,7/25/2023,W-63333249,$268.01 ,$0.00 ,6,<b class=pill-green>Balanced</b>,7/25/2023 9:10,,Mass Merchandiser*,7/25/2023 9:10
5584,7/25/2023,W-74392077,$995.48 ,$0.00 ,24,<b class=pill-green>Balanced</b>,7/25/2023 8:13,,Convenience*,7/25/2023 8:13
2732,7/25/2023,W-72700346,$423.14 ,$0.00 ,10,<b class=pill-green>Balanced</b>,7/25/2023 8:15,,Convenience*,7/25/2023 8:15
5007,7/25/2023,W-73920524,$502.70 ,$0.00 ,12,<b class=pill-green>Balanced</b>,7/25/2023 8:24,,Mass Merchandiser*,7/25/2023 8:24
18580,7/25/2023,W-74300396,$700.43 ,$0.00 ,16,<b class=pill-green>Balanced</b>,7/25/2023 7:56,,Mass Merchandiser*,7/25/2023 7:56
27863578,7/25/2023,W-74392074,$263.50 ,$263.50 ,6,<b class=pill-green>Balanced</b>,7/25/2023 7:14,,Convenience*,7/25/2023 18:20
277990,7/25/2023,W-62801895,"$1,871.11 ",$0.00 ,43,<b class=pill-green>Balanced</b>,7/25/2023 6:01,,Convenience*,7/25/2023 14:29
27874397,7/24/2023,W-59815208,$205.14 ,$0.00 ,6,<b class=pill-green>Balanced</b>,7/24/2023 15:41,,Convenience*,7/25/2023 13:05
27864984,7/20/2023,W-10998206,$640.20 ,$0.00 ,14,<b class=pill-black>Verified</b>,7/20/2023 12:50,For July Programming,Convenience*,7/25/2023 11:15
3891,7/25/2023,W-73920525,$192.01 ,$0.00 ,5,<b class=pill-green>Balanced</b>,7/25/2023 9:02,,Grocery*,7/25/2023 9:02
23833,7/21/2023,7459000463,$404.18 ,$0.00 ,10,<b class=pill-black>Verified</b>,7/21/2023 11:18,,Grocery*,7/25/2023 11:26
19309,7/20/2023,W-60664428,$780.69 ,$0.00 ,18,<b class=pill-black>Verified</b>,7/20/2023 14:28,,All Other Off Premise*,7/25/2023 11:15
18555,7/21/2023,W-11005612,"$1,145.65 ",$0.00 ,27,<b class=pill-black>Verified</b>,7/21/2023 7:59,Deliver Multipack Voids on this invoice as well as any other out of stock or low stock items,Mass Merchandiser*,7/25/2023 11:26
16174,7/25/2023,7419000469,$733.93 ,$0.00 ,19,<b class=pill-green>Balanced</b>,7/25/2023 7:10,,Grocery*,7/25/2023 7:10
27868565,7/20/2023,W-74342184,"$1,620.18 ","$1,620.18 ",38,<b class=pill-black>Verified</b>,7/20/2023 16:13,,Convenience*,7/25/2023 11:15
277823,7/20/2023,10998387,$235.64 ,$0.00 ,6,<b class=pill-black>Verified</b>,7/20/2023 13:18,For July Programming,Dollar Store*,7/25/2023 11:15
12347,7/20/2023,W-73400693,$68.38 ,$0.00 ,2,<b class=pill-black>Verified</b>,7/20/2023 11:54,,Drug*,7/25/2023 11:15
137,7/25/2023,W-11016311,$394.00 ,$0.00 ,8,<b class=pill-green>Balanced</b>,7/25/2023 12:43,,Convenience*,7/25/2023 12:43
9343,7/24/2023,W-74720462,$523.63 ,$523.63 ,12,<b class=pill-green>Balanced</b>,7/24/2023 12:15,,Convenience*,7/24/2023 17:41
27872541,7/24/2023,W-74580047,$373.76 ,$0.00 ,9,<b class=pill-green>Balanced</b>,7/24/2023 14:01,,Dollar Store*,7/24/2023 14:01
18604,7/25/2023,W-68861937,$313.52 ,$0.00 ,8,<b class=pill-green>Balanced</b>,7/25/2023 6:13,,Mass Merchandiser*,7/25/2023 6:13
26470,7/20/2023,10997287,$717.00 ,$0.00 ,17,<b class=pill-black>Verified</b>,7/20/2023 12:41,For reset,Dollar Store*,7/25/2023 11:15
17201,7/20/2023,W-67323961,$819.40 ,$819.40 ,20,<b class=pill-black>Verified</b>,7/20/2023 14:23,,Convenience*,7/25/2023 11:15
27873500,7/25/2023,W-63945286,$205.48 ,$0.00 ,5,<b class=pill-green>Balanced</b>,7/25/2023 9:19,,Convenience*,7/26/2023 7:59
27873142,7/25/2023,6763004710,$386.12 ,$0.00 ,9,<b class=pill-green>Balanced</b>,7/25/2023 5:53,,Grocery*,7/25/2023 5:53
27864218,7/25/2023,W-65344570,$303.45 ,$0.00 ,7,<b class=pill-green>Balanced</b>,7/25/2023 8:44,,Grocery*,7/25/2023 8:44
27865240,7/25/2023,W-11016184,$485.14 ,$0.00 ,11,<b class=pill-green>Balanced</b>,7/25/2023 11:59,Gas station order,Mass Merchandiser*,7/25/2023 11:59
6117,7/20/2023,W-11004400,$172.82 ,$0.00 ,4,<b class=pill-black>Verified</b>,7/20/2023 6:55,Expected Ship Date 07/20/2023;,Drug*,7/25/2023 11:15
24147,7/26/2023,6911003131,$845.70 ,$0.00 ,18,<b class=pill-brown>Loaded</b>,7/26/2023 6:59,,Convenience*,7/26/2023 6:59
27875124,7/25/2023,W-11019218,$0.00 ,$0.00 ,0,<b class=pill-green>Balanced</b>,7/25/2023 16:07,,Adjustments,7/25/2023 16:07
24736,7/25/2023,W-65131651,$865.24 ,$0.00 ,24,<b class=pill-green>Balanced</b>,7/26/2023 8:18,,Convenience*,7/26/2023 8:18
19378,7/26/2023,6718003434,$938.69 ,$0.00 ,22,<b class=pill-brown>Loaded</b>,7/25/2023 16:27,Fill warm shelf with singles and paks .. all packs are truck to shelf fill register coolers 2 open air .. 3 shared .. any 12 packs remaining put on soda bulk .. any 4 packs remaining put on cooler racks .. backstock in steel bay next to dynamo ty..,Mass Merchandiser*,7/25/2023 16:27
27865068,7/25/2023,W-11019846,($1.00),$0.00 ,0,<b class=pill-green>Balanced</b>,,,Drug*,7/26/2023 7:43
27873398,7/26/2023,W-60044255,"$1,238.40 ","$1,238.40 ",28,<b class=pill-brown>Loaded</b>,7/26/2023 6:48,,Convenience*,7/26/2023 6:48
27875548,7/25/2023,W-11019204,$0.00 ,$0.00 ,4,<b class=pill-green>Balanced</b>,7/25/2023 16:02,,Adjustments,7/25/2023 16:02
27868885,7/25/2023,W-11019087,$0.00 ,$0.00 ,1,<b class=pill-green>Balanced</b>,7/25/2023 15:20,,Adjustments,7/25/2023 15:20
1050,7/24/2023,W-64135431,$759.16 ,$0.00 ,17,<b class=pill-green>Balanced</b>,7/24/2023 8:56,,Mass Merchandiser*,7/24/2023 10:30
27865489,7/24/2023,W-66044850,$349.26 ,$0.00 ,8,<b class=pill-green>Balanced</b>,7/24/2023 8:52,,Grocery*,7/24/2023 11:15
27875548,7/25/2023,W-11019222,$0.00 ,$0.00 ,2,<b class=pill-green>Balanced</b>,7/25/2023 16:10,,Adjustments,7/25/2023 16:10
27872347,7/25/2023,6503004211,$225.07 ,$0.00 ,5,<b class=pill-green>Balanced</b>,7/25/2023 14:19,,Dollar Store*,7/25/2023 14:19
27874992,7/25/2023,6604004871,$269.38 ,$0.00 ,6,<b class=pill-green>Balanced</b>,7/25/2023 13:11,,Dollar Store*,7/25/2023 13:24
27875421,7/24/2023,W-68312787,$368.33 ,$0.00 ,9,<b class=pill-green>Balanced</b>,7/24/2023 11:18,,Convenience*,7/25/2023 7:51
27872367,7/21/2023,W-11014669,($2.00),$0.00 ,0,<b class=pill-black>Verified</b>,,,Billing Only,7/25/2023 11:26
25487,7/26/2023,W-71931291,$349.16 ,$349.16 ,8,<b class=pill-brown>Loaded</b>,7/26/2023 6:40,,Convenience*,7/26/2023 6:40
27864565,7/25/2023,W-74530287,$701.60 ,$701.60 ,20,<b class=pill-green>Balanced</b>,7/25/2023 15:46,,Convenience*,7/25/2023 17:32
19139,7/26/2023,W-11018835,"$1,834.50 ",$0.00 ,50,<b class=pill-brown>Loaded</b>,7/25/2023 13:57,,Grocery*,7/25/2023 15:47
27867537,7/20/2023,W-72190899,$318.07 ,$0.00 ,7,<b class=pill-black>Verified</b>,7/20/2023 13:06,,Grocery*,7/25/2023 11:15
8239,7/20/2023,W-11007994,$156.93 ,$0.00 ,4,<b class=pill-black>Verified</b>,7/20/2023 12:14,Expected Ship Date 07/20/2023;,Convenience*,7/25/2023 11:15
27870292,7/25/2023,7359000875,($201.00),$0.00 ,-4,<b class=pill-green>Balanced</b>,7/25/2023 15:51,,Dollar Store*,7/25/2023 15:51
27872369,7/25/2023,W-11019245,$0.00 ,$0.00 ,2,<b class=pill-green>Balanced</b>,7/25/2023 16:21,,Adjustments,7/25/2023 16:21
27871854,7/25/2023,W-74951915,($154.69),$0.00 ,-4,<b class=pill-green>Balanced</b>,7/25/2023 12:42,,Drug*,7/25/2023 12:42
27869093,7/25/2023,W-11019280,$0.00 ,$0.00 ,0,<b class=pill-green>Balanced</b>,7/25/2023 17:02,,Adjustments,7/25/2023 17:02
27609,7/24/2023,W-74500241,$970.78 ,$0.00 ,23,<b class=pill-green>Balanced</b>,7/24/2023 7:31,,Convenience*,7/25/2023 13:05
27868987,7/25/2023,W-11019096,$0.00 ,$0.00 ,2,<b class=pill-green>Balanced</b>,7/25/2023 15:22,,Adjustments,7/25/2023 15:22
26309,7/25/2023,6499004566,$445.17 ,$0.00 ,10,<b class=pill-green>Balanced</b>,7/25/2023 12:39,,Dollar Store*,7/25/2023 12:39
22063,7/24/2023,W-69113108,$643.55 ,$643.55 ,19,<b class=pill-green>Balanced</b>,7/24/2023 7:56,,Convenience*,7/25/2023 9:41
27869050,7/21/2023,W-11014287,$0.00 ,$0.00 ,0,<b class=pill-black>Verified</b>,7/21/2023 17:31,,Adjustments,7/21/2023 17:31
27864765,7/20/2023,W-74922102,$816.67 ,$0.00 ,20,<b class=pill-black>Verified</b>,7/20/2023 9:23,,Mass Merchandiser*,7/25/2023 11:15
27870992,7/20/2023,10997270,"$1,335.55 ",$0.00 ,31,<b class=pill-black>Verified</b>,7/20/2023 9:04,For reset,Dollar Store*,7/25/2023 11:15
18521,7/20/2023,W-11004318,$183.99 ,$0.00 ,4,<b class=pill-black>Verified</b>,7/20/2023 11:22,Expected Ship Date 07/20/2023;,Drug*,7/25/2023 11:15
27870853,7/20/2023,6886001916,$174.88 ,$0.00 ,4,<b class=pill-black>Verified</b>,7/20/2023 11:25,,Dollar Store*,7/25/2023 11:15
27868226,7/25/2023,W-64584979,$501.60 ,$501.60 ,15,<b class=pill-green>Balanced</b>,7/25/2023 13:24,,Liquor*,7/25/2023 23:23
658,7/26/2023,6443004523,$279.89 ,$0.00 ,7,<b class=pill-brown>Loaded</b>,7/26/2023 7:02,,Convenience*,7/26/2023 7:02
27873910,7/26/2023,W-59895350,$0.00 ,$0.00 ,0,<b class=pill-brown>Loaded</b>,7/26/2023 5:20,,Convenience*,7/26/2023 5:20
25922,7/24/2023,6539003349,$878.36 ,$0.00 ,19,<b class=pill-green>Balanced</b>,7/24/2023 8:22,,Convenience*,7/25/2023 8:47
4760,7/24/2023,W-68630872,$512.11 ,$0.00 ,12,<b class=pill-green>Balanced</b>,7/24/2023 7:46,,Grocery*,7/24/2023 7:46
10101,7/20/2023,W-65044845,$0.00 ,$0.00 ,0,<b class=pill-black>Verified</b>,7/20/2023 12:02,,Liquor*,7/20/2023 23:23
27876041,7/25/2023,W-70082724,"$1,877.62 ",$0.00 ,43,<b class=pill-green>Balanced</b>,7/25/2023 15:51,,Convenience*,7/26/2023 7:59
27872371,7/21/2023,W-11014264,$0.00 ,$0.00 ,0,<b class=pill-black>Verified</b>,7/21/2023 16:44,,Adjustments,7/21/2023 16:44
27875423,7/20/2023,W-59852386,$325.66 ,$0.00 ,7,<b class=pill-black>Verified</b>,7/20/2023 10:34,,Convenience*,7/25/2023 11:15
27875123,7/25/2023,W-11019168,$0.00 ,$0.00 ,67,<b class=pill-green>Balanced</b>,7/25/2023 15:45,,Adjustments,7/25/2023 15:45
27876023,7/25/2023,W-73720219,$190.83 ,$190.83 ,5,<b class=pill-green>Balanced</b>,7/25/2023 16:31,,Convenience*,7/25/2023 17:16
27869757,7/25/2023,W-63782005,$282.94 ,$0.00 ,6,<b class=pill-green>Balanced</b>,7/25/2023 14:17,,Convenience*,7/25/2023 14:57
27873168,7/25/2023,W-65514156,$482.85 ,$482.85 ,15,<b class=pill-green>Balanced</b>,7/25/2023 12:56,,Convenience*,7/25/2023 23:23
12331,7/25/2023,W-62484010,$102.57 ,$0.00 ,3,<b class=pill-green>Balanced</b>,7/25/2023 12:36,,Drug*,7/25/2023 12:36
27870529,7/24/2023,W-63754238,"$1,105.38 ",$0.00 ,25,<b class=pill-green>Balanced</b>,7/24/2023 7:59,,Convenience*,7/25/2023 7:51
19116,7/24/2023,W-60964666,"$1,149.04 ",$0.00 ,27,<b class=pill-green>Balanced</b>,7/24/2023 7:04,,Convenience*,7/24/2023 7:04
27872345,7/20/2023,6372005158,$735.88 ,$0.00 ,17,<b class=pill-black>Verified</b>,7/20/2023 9:26,,Convenience*,7/25/2023 11:15
27870836,7/20/2023,7008002676,$150.75 ,$0.00 ,3,<b class=pill-black>Verified</b>,7/20/2023 13:04,,Dollar Store*,7/25/2023 11:15
18959,7/24/2023,7456003106,$350.93 ,$0.00 ,8,<b class=pill-green>Balanced</b>,7/24/2023 7:56,,Grocery*,7/24/2023 7:56
27874353,7/25/2023,6748003473,$402.00 ,$0.00 ,8,<b class=pill-green>Balanced</b>,7/25/2023 16:06,,Dollar Store*,7/25/2023 16:06
27041,7/25/2023,W-74890137,$486.44 ,$486.44 ,13,<b class=pill-green>Balanced</b>,7/25/2023 14:04,,Convenience*,7/25/2023 17:29
14737,7/24/2023,6301002504,$427.34 ,$0.00 ,11,<b class=pill-green>Balanced</b>,7/24/2023 7:14,,Grocery*,7/24/2023 9:15
9381,7/24/2023,W-60564632,$305.10 ,$305.10 ,7,<b class=pill-green>Balanced</b>,7/24/2023 11:34,,Convenience*,7/25/2023 10:17
27873394,7/25/2023,W-74342208,"$1,096.20 ","$1,096.20 ",25,<b class=pill-green>Balanced</b>,7/25/2023 13:08,,Convenience*,7/25/2023 16:21
8739,7/25/2023,W-60634579,$743.66 ,$743.66 ,18,<b class=pill-green>Balanced</b>,7/25/2023 13:22,,Convenience*,7/25/2023 14:32
27873589,7/24/2023,W-68312785,$454.23 ,$0.00 ,10,<b class=pill-green>Balanced</b>,7/24/2023 9:05,,Convenience*,7/25/2023 7:51
27874854,7/24/2023,W-68085150,"$1,282.53 ",$0.00 ,32,<b class=pill-green>Balanced</b>,7/24/2023 7:13,,Convenience*,7/25/2023 12:02
27868932,7/26/2023,W-11019635,$0.00 ,$0.00 ,3,<b class=pill-brown>Loaded</b>,7/26/2023 6:52,,Adjustments,7/26/2023 6:52
27869306,7/25/2023,11012896,$725.13 ,$0.00 ,18,<b class=pill-green>Balanced</b>,7/25/2023 16:40,Please Close this PO,Dollar Store*,7/25/2023 16:40
18246,7/25/2023,W-63223399,$997.10 ,$997.10 ,26,<b class=pill-green>Balanced</b>,7/25/2023 15:39,,Convenience*,7/26/2023 4:57
27867403,7/25/2023,W-11019148,$0.00 ,$0.00 ,1,<b class=pill-green>Balanced</b>,7/25/2023 15:35,,Adjustments,7/25/2023 15:35
27870709,7/25/2023,7008002723,$838.18 ,$0.00 ,19,<b class=pill-green>Balanced</b>,7/25/2023 15:05,,Dollar Store*,7/25/2023 15:05
27869030,7/25/2023,W-11019079,$0.00 ,$0.00 ,0,<b class=pill-green>Balanced</b>,7/25/2023 15:16,,Adjustments,7/25/2023 15:16
27869032,7/25/2023,W-11019080,$0.00 ,$0.00 ,0,<b class=pill-green>Balanced</b>,7/25/2023 15:16,,Adjustments,7/25/2023 15:16
27871604,7/25/2023,W-70323368,$78.00 ,$78.00 ,2,<b class=pill-green>Balanced</b>,7/25/2023 14:38,,On Premise*,7/25/2023 15:29
138,7/25/2023,W-64434520,$196.95 ,$0.00 ,5,<b class=pill-green>Balanced</b>,7/25/2023 14:16,,Convenience*,7/25/2023 14:16
3486,7/25/2023,5918005742,$279.89 ,$0.00 ,7,<b class=pill-green>Balanced</b>,7/25/2023 13:46,,Convenience*,7/26/2023 9:15
27874767,7/25/2023,W-63914657,$500.27 ,$0.00 ,12,<b class=pill-green>Balanced</b>,7/25/2023 13:29,,Convenience*,7/26/2023 8:57
26412,7/25/2023,6181005043,$50.25 ,$0.00 ,1,<b class=pill-green>Balanced</b>,7/25/2023 13:31,,Dollar Store*,7/25/2023 13:31
27865409,7/25/2023,W-69240673,"$1,288.48 ",$0.00 ,30,<b class=pill-green>Balanced</b>,7/25/2023 13:34,,Convenience*,7/26/2023 7:59
9917,7/25/2023,W-75130003,$371.79 ,$371.79 ,8,<b class=pill-green>Balanced</b>,7/25/2023 12:55,,Convenience*,7/25/2023 18:06
11069,7/25/2023,W-62875247,$294.64 ,$294.64 ,8,<b class=pill-green>Balanced</b>,7/25/2023 12:33,,Convenience*,7/26/2023 9:17
27870403,7/24/2023,6374004929,"$1,485.40 ",$0.00 ,36,<b class=pill-green>Balanced</b>,7/24/2023 9:03,,Convenience*,7/25/2023 7:51
27869940,7/26/2023,W-63185793,"$1,331.16 ","$1,331.16 ",31,<b class=pill-brown>Loaded</b>,7/26/2023 6:23,,Convenience*,7/26/2023 6:23
27875546,7/25/2023,W-11019275,$0.00 ,$0.00 ,1,<b class=pill-green>Balanced</b>,7/25/2023 16:51,,Adjustments,7/25/2023 16:51
8152,7/24/2023,W-67124254,$367.86 ,$0.00 ,9,<b class=pill-green>Balanced</b>,7/24/2023 8:27,,Grocery*,7/24/2023 8:27
2342,7/24/2023,W-71533714,$628.14 ,$0.00 ,14,<b class=pill-green>Balanced</b>,7/24/2023 7:33,,Grocery*,7/24/2023 7:33
27872811,7/24/2023,W-65514142,$535.96 ,$0.00 ,12,<b class=pill-green>Balanced</b>,7/24/2023 11:11,,Dollar Store*,7/24/2023 11:11
27867961,7/24/2023,W-63765288,$459.56 ,$0.00 ,11,<b class=pill-green>Balanced</b>,7/24/2023 11:08,,Mass Merchandiser*,7/24/2023 11:08
25431,7/24/2023,W-68662333,$492.40 ,$492.40 ,12,<b class=pill-green>Balanced</b>,7/24/2023 11:06,,Convenience*,7/25/2023 9:51
13042,7/20/2023,W-69381880,$482.85 ,$0.00 ,15,<b class=pill-black>Verified</b>,7/20/2023 11:56,,Convenience*,7/25/2023 11:15
15179,7/20/2023,W-72590492,$0.00 ,$0.00 ,0,<b class=pill-black>Verified</b>,7/20/2023 11:32,,Convenience*,7/20/2023 23:23
27873657,7/20/2023,W-72581406,"$2,000.31 ",$0.00 ,46,<b class=pill-black>Verified</b>,7/20/2023 11:15,,Convenience*,7/25/2023 11:15
27863556,7/20/2023,W-75070007,$584.40 ,$584.40 ,15,<b class=pill-black>Verified</b>,7/20/2023 11:33,,Liquor*,7/25/2023 11:15
25716,7/20/2023,W-74290455,"$1,257.82 ",$0.00 ,34,<b class=pill-black>Verified</b>,7/20/2023 11:44,,Convenience*,7/25/2023 11:15
27871026,7/20/2023,W-63004275,$683.34 ,$0.00 ,16,<b class=pill-black>Verified</b>,7/20/2023 10:49,,Convenience*,7/26/2023 6:12
277924,7/20/2023,W-68922267,"$1,251.12 ",$0.00 ,30,<b class=pill-black>Verified</b>,7/20/2023 10:49,,Convenience*,7/25/2023 11:15
18545,7/24/2023,W-65354230,"$1,136.43 ",$0.00 ,29,<b class=pill-green>Balanced</b>,7/24/2023 7:51,,Mass Merchandiser*,7/24/2023 7:51
2400,7/24/2023,W-74330387,$262.29 ,$0.00 ,6,<b class=pill-green>Balanced</b>,7/24/2023 7:48,,Grocery*,7/24/2023 7:48
27870520,7/21/2023,W-73240725,$623.14 ,$0.00 ,14,<b class=pill-black>Verified</b>,7/21/2023 16:01,,Convenience*,7/25/2023 11:26
277782,7/21/2023,W-60654914,$195.51 ,$195.51 ,5,<b class=pill-black>Verified</b>,7/21/2023 15:58,,Convenience*,7/25/2023 11:27
27872369,7/25/2023,W-11019238,$0.00 ,$0.00 ,12,<b class=pill-green>Balanced</b>,7/25/2023 16:19,,Adjustments,7/25/2023 23:23
27868883,7/25/2023,W-11019067,$0.00 ,$0.00 ,0,<b class=pill-green>Balanced</b>,7/25/2023 15:11,,Adjustments,7/25/2023 15:11
14683,7/24/2023,6478004161,$362.69 ,$0.00 ,9,<b class=pill-green>Balanced</b>,7/24/2023 8:03,,Grocery*,7/24/2023 8:10
2497,7/20/2023,W-11008309,($17.28),$0.00 ,-1,<b class=pill-black>Verified</b>,7/20/2023 9:59,,Mass Merchandiser*,7/25/2023 11:15
14593,7/20/2023,6710004153,$409.51 ,$0.00 ,11,<b class=pill-black>Verified</b>,7/20/2023 8:08,,Grocery*,7/25/2023 11:15
7524,7/25/2023,W-59815214,$279.33 ,$0.00 ,7,<b class=pill-green>Balanced</b>,7/25/2023 14:55,,Convenience*,7/25/2023 14:55
14684,7/24/2023,6886001925,$511.79 ,$0.00 ,11,<b class=pill-green>Balanced</b>,7/24/2023 7:17,,Grocery*,7/24/2023 15:52
27867108,7/21/2023,W-11001921,$715.10 ,$0.00 ,18,<b class=pill-black>Verified</b>,7/21/2023 8:23,,Grocery*,7/25/2023 11:26
19113,7/21/2023,W-11009609,"$1,308.74 ",$0.00 ,33,<b class=pill-black>Verified</b>,7/21/2023 8:04,Weekend order fill what is needed to shelf and 3 coolers 1 shared and 2 open air gngs in grab in gos fill 20 and 16 oz and whatever else you need .. 12 packs on warm shelf and MOD rack at the end of aisle A14 backstock in receiving in bay above frito lay,Mass Merchandiser*,7/25/2023 11:26
14133,7/20/2023,W-73590835,$112.69 ,$0.00 ,3,<b class=pill-black>Verified</b>,7/20/2023 10:53,,Convenience*,7/25/2023 11:15
12937,7/20/2023,W-10997239,$180.00 ,$0.00 ,4,<b class=pill-black>Verified</b>,7/20/2023 10:25,"Close SF Void, sell in VIP DD if account is eligible",Liquor*,7/25/2023 11:15
15055,7/20/2023,W-74840181,($912.77),$0.00 ,-21,<b class=pill-black>Verified</b>,7/20/2023 10:19,,Convenience*,7/25/2023 11:15
27875339,7/20/2023,7493000047,$170.79 ,$0.00 ,4,<b class=pill-black>Verified</b>,7/20/2023 9:51,No product on truck for display,Dollar Store*,7/25/2023 11:15
27868733,7/20/2023,W-60985414,$455.38 ,$455.38 ,10,<b class=pill-black>Verified</b>,7/20/2023 9:38,,Convenience*,7/25/2023 11:15
27479,7/20/2023,W-63914629,$66.38 ,$0.00 ,2,<b class=pill-black>Verified</b>,7/21/2023 8:20,,Convenience*,7/25/2023 11:15
27875900,7/20/2023,W-60044234,$251.17 ,$251.17 ,6,<b class=pill-black>Verified</b>,7/20/2023 10:07,,Convenience*,7/25/2023 11:15
27868284,7/20/2023,W-74753276,$594.08 ,$0.00 ,14,<b class=pill-black>Verified</b>,7/20/2023 9:28,,Convenience*,7/25/2023 11:15
5206,7/21/2023,W-11007238,$253.28 ,$0.00 ,6,<b class=pill-black>Verified</b>,7/21/2023 10:51,Expected Ship Date 07/21/2023;,Drug*,7/25/2023 11:26
23657,7/20/2023,6866002309,$107.77 ,$0.00 ,3,<b class=pill-black>Verified</b>,7/20/2023 8:35,,Grocery*,7/25/2023 11:15
5212,7/20/2023,W-70432471,$780.49 ,$0.00 ,18,<b class=pill-black>Verified</b>,7/20/2023 7:55,,Mass Merchandiser*,7/25/2023 11:15
278127,7/25/2023,W-11009898,"$1,005.71 ",$0.00 ,25,<b class=pill-green>Balanced</b>,7/25/2023 9:48,DELIVER PER ROBERT SAUCEDO,Convenience*,7/25/2023 9:48
27868789,7/20/2023,6045005449,$522.58 ,$0.00 ,12,<b class=pill-black>Verified</b>,7/20/2023 9:00,,Convenience*,7/25/2023 11:15
256000,7/26/2023,W-11010083,$683.80 ,$0.00 ,20,<b class=pill-white>New</b>,7/20/2023 8:46,,Convenience*,7/26/2023 0:00
22519,7/26/2023,W-11019133,$464.36 ,$0.00 ,11,<b class=pill-brown>Loaded</b>,7/26/2023 6:56,,Grocery*,7/26/2023 6:56
4668,7/25/2023,W-67124276,$543.74 ,$0.00 ,13,<b class=pill-green>Balanced</b>,7/25/2023 14:10,,Convenience*,7/25/2023 14:10
9665,7/26/2023,W-11018550,$622.98 ,$0.00 ,15,<b class=pill-brown>Loaded</b>,7/26/2023 6:46,Gas station,Mass Merchandiser*,7/26/2023 6:46
27868797,7/21/2023,W-11014101,$0.00 ,$0.00 ,5,<b class=pill-black>Verified</b>,7/21/2023 15:08,,Adjustments,7/21/2023 15:08
18618,7/20/2023,W-72770726,"$1,867.96 ",$0.00 ,46,<b class=pill-black>Verified</b>,7/20/2023 9:07,,Mass Merchandiser*,7/25/2023 11:15
27864380,7/20/2023,W-71533690,$938.00 ,$0.00 ,21,<b class=pill-black>Verified</b>,7/20/2023 8:31,,Convenience*,7/25/2023 11:15
23873,7/20/2023,6557004277,$630.10 ,$0.00 ,18,<b class=pill-black>Verified</b>,7/20/2023 8:35,,Grocery*,7/25/2023 11:15
27873432,7/20/2023,10997311,$288.44 ,$0.00 ,6,<b class=pill-black>Verified</b>,7/20/2023 7:26,For reset,Dollar Store*,7/25/2023 11:15
6883,7/25/2023,W-66044868,$365.74 ,$0.00 ,9,<b class=pill-green>Balanced</b>,7/25/2023 12:49,,Convenience*,7/25/2023 13:24
9840,7/25/2023,W-74010398,$0.00 ,$0.00 ,0,<b class=pill-green>Balanced</b>,7/25/2023 13:00,,Convenience*,7/25/2023 13:00
27868924,7/25/2023,W-11019226,$0.00 ,$0.00 ,8,<b class=pill-green>Balanced</b>,7/25/2023 16:12,,Adjustments,7/25/2023 16:12
27869053,7/21/2023,W-11014138,$0.00 ,$0.00 ,1,<b class=pill-black>Verified</b>,7/21/2023 15:17,,Adjustments,7/21/2023 15:17
27874592,7/20/2023,W-60654900,$164.82 ,$164.82 ,4,<b class=pill-black>Verified</b>,7/20/2023 13:10,,Convenience*,7/25/2023 11:15
5553,7/20/2023,W-66044838,$564.83 ,$0.00 ,13,<b class=pill-black>Verified</b>,7/20/2023 11:34,,Convenience*,7/25/2023 11:15
27869361,7/20/2023,W-73920507,$456.00 ,$0.00 ,10,<b class=pill-black>Verified</b>,7/20/2023 10:26,,Convenience*,7/25/2023 11:15
27867139,7/20/2023,6702002936,$150.75 ,$0.00 ,3,<b class=pill-black>Verified</b>,7/20/2023 11:02,,Dollar Store*,7/25/2023 11:15
4747,7/20/2023,W-11002048,$0.00 ,$0.00 ,0,<b class=pill-black>Verified</b>,7/20/2023 11:17,Expected Ship Date 07/20/2023;,Drug*,7/20/2023 11:17
27873504,7/20/2023,W-70323340,$332.14 ,$0.00 ,8,<b class=pill-black>Verified</b>,7/20/2023 10:58,,Convenience*,7/25/2023 11:15
26285,7/20/2023,6458004930,$141.22 ,$0.00 ,3,<b class=pill-black>Verified</b>,7/20/2023 10:23,,Dollar Store*,7/25/2023 11:15
27874203,7/20/2023,W-65065229,$234.96 ,$234.96 ,5,<b class=pill-black>Verified</b>,7/20/2023 10:06,,Convenience*,7/25/2023 11:15
27865081,7/20/2023,W-65644383,"$1,047.25 ",$0.00 ,24,<b class=pill-black>Verified</b>,7/20/2023 8:18,,Grocery*,7/25/2023 11:15
14692,7/20/2023,7484000178,$898.89 ,$0.00 ,25,<b class=pill-black>Verified</b>,7/20/2023 7:55,,Grocery*,7/25/2023 11:15
27169,7/21/2023,6995001778,$422.58 ,$0.00 ,10,<b class=pill-black>Verified</b>,7/21/2023 14:56,,Convenience*,7/25/2023 11:26
