Document ID,Document Description,URL,Document Type,Photo Taken Time,Created By,Customer ID
3718527,No Sale Survey CIRCLE M #12,https://cdn.e8.co/JEC/S3Images/7f4aaead34a06df5327e06e1808547c4.jpg,Default,7/19/2023 1:03 PM,parchie,11620
3719384,No Sale Survey LIQUOR LOFT #2,https://cdn.e8.co/JEC/S3Images/1444bd4f74b5cfcf8b506d304eb9a040.jpg,Default,7/20/2023 8:33 AM,mcastilleja,27870888
3725228,No Sale Survey INGLES #137,https://cdn.e8.co/JEC/S3Images/bca4ac688ff7bb8e0f79fae58d5e9ecd.jpg,Default,7/24/2023 7:15 AM,srussell,27874014
3726088,No Sale Survey GREEN'S MINI MART,https://cdn.e8.co/JEC/S3Images/4c5c84f32f1ee6d434e94cf3a9bebda5.jpg,Default,7/24/2023 11:54 AM,JWilliams,2088
3726933,No Sale Survey WALMART SUPERCENTER #3402,,Default,7/25/2023 6:12 AM,cborders,23558
3721223,No Sale Survey POWER STOP #3 (MANCHACA RD),https://cdn.e8.co/JEC/S3Images/4490e22aee250898f2eb156f48352632.jpg,Default,7/21/2023 8:44 AM,GMedellin,27868791
3719541,No Sale Survey BP CORNER,https://cdn.e8.co/JEC/S3Images/c78680932dac2c3965e2ce9a4af20627.jpg,Default,7/20/2023 9:21 AM,hwalker,9732
3720380,No Sale Survey LUBBOCK BEER GARDEN,https://cdn.e8.co/JEC/S3Images/86468fb494f778ef98901a7b64d935e8.jpg,Default,7/20/2023 2:20 PM,TTurner,27871569
3721395,No Sale Survey QT #800,https://cdn.e8.co/JEC/S3Images/cce7c0dddb73afffa2d145767ae3f389.jpg,Default,7/21/2023 9:36 AM,rmurillo,27874060
3721651,No Sale Survey THOM'S MARKET (BURNET RD),https://cdn.e8.co/JEC/S3Images/f008e3659f529d8fe3ea04ad1705de06.jpg,Default,7/21/2023 11:05 AM,jorodriguez,27874013
3721779,No Sale Survey REFUEL #1327,https://cdn.e8.co/JEC/S3Images/32ef3dbe16fcca311e5a11267702d5fc.jpg,Default,7/21/2023 11:55 AM,sparham,27875251
3721769,No Sale Survey ATOMIC ICE HOUSE,https://cdn.e8.co/JEC/S3Images/e5055a44e3ea5a46634a0a829936808d.jpg,Default,7/21/2023 11:52 AM,TBrooks,6662
3722479,No Sale Survey CAL'S #2408,https://cdn.e8.co/JEC/S3Images/ecd3bdf3b6f8378e9aba4cdab280b4b6.jpg,Default,7/21/2023 3:55 PM,jcryer,27870510
3721685,No Sale Survey CHEVRON (TARA BLVD JONESBORO),https://cdn.e8.co/JEC/S3Images/c4b32f5908f17e74ad0d213b99036217.jpg,Default,7/21/2023 11:16 AM,mgassett,10338
3721781,No Sale Survey MK PANOLA,https://cdn.e8.co/JEC/S3Images/34f57c9727d8cae476e1c2e11ec8517f.jpg,Default,7/21/2023 11:59 AM,vlockette,25625
3721712,No order was requested,https://cdn.e8.co/JEC/S3Images/8d9f28896cb1feeec1ae5d6b95c3a04a.jpg,Default,7/21/2023 11:30 AM,GStewart,27864894
3721711,No order requested,https://cdn.e8.co/JEC/S3Images/e6f8a71eeb1bb9745cdcc1bcbf52e6e1.jpg,Default,7/21/2023 11:30 AM,GStewart,27864894
3722158,No Sale Survey GET & FLY FOOD MART,https://cdn.e8.co/JEC/S3Images/961ff7e81dae66eed399a3b1a4c8c9a9.jpg,Default,7/21/2023 1:37 PM,THamilton,13624
3722162,No Sale Survey DOLLAR GENERAL #4057,https://cdn.e8.co/JEC/S3Images/cba837da5a92ad19143cc262da678166.jpg,Default,7/21/2023 1:39 PM,dkimbrough,26751
3722916,No Sale Survey ROYAL BLUE WINE & SPIRITS,https://cdn.e8.co/JEC/S3Images/92216c8ef1c295c6775419e473a16ddf.jpg,Default,7/22/2023 8:40 AM,KDuarte,27863456
3725808,No Sale Survey EXPRESS MART (SEMINOLE DR),https://cdn.e8.co/JEC/S3Images/faeab4289bbf9f653a184504840b08d1.jpg,Default,7/24/2023 10:24 AM,KLangley,26947
3725977,No Sale Survey HARRYS 43,https://cdn.e8.co/JEC/S3Images/4d4d4e3cfd04436ad7da76279d1b33bd.jpg,Default,7/24/2023 11:17 AM,DLentz,27874021
3727609,No Sale Survey CHEVRON SENOIA RD,https://cdn.e8.co/JEC/S3Images/11d18e23b2c8649b61f236816cafcdec.jpg,Default,7/25/2023 10:45 AM,RIrby,27868108
3727610,No Sale Survey CHEVRON SENOIA RD,https://cdn.e8.co/JEC/S3Images/5102d8919cfcbdccf001aa02e03781fc.jpg,Default,7/25/2023 10:45 AM,RIrby,27868108
3727800,No Sale Survey YESWAY #1061,,Default,7/25/2023 11:36 AM,dgarcia,27869387
3722475,No Sale Survey MINI MAX (FM 969),https://cdn.e8.co/JEC/S3Images/44b61e4d9e4be6f90c18e2447acf4134.jpg,Default,7/21/2023 3:51 PM,utalford,9887
3727601,No Sale Survey BLANCO RIO KG LLC,,Default,7/25/2023 10:40 AM,TTurner,27874771
3727685,No Sale Survey ROYAL BLUE #4,,Default,7/25/2023 11:02 AM,erodriguez,27864228
3726718,No Sale Survey JP LOVE JOY,https://cdn.e8.co/JEC/S3Images/bf2d77ef07a9b53c40d8109f526a419b.jpg,Default,7/24/2023 4:09 PM,lsmith,278450
3718938,No Sale Survey LA ESTRELLA WEST,https://cdn.e8.co/JEC/S3Images/107a94e267c8fabc40168f70708c7cf2.jpg,Default,7/19/2023 5:13 PM,avelasquez,27868494
3719876,No Sale Survey CHEVRON (PONCE DE LEON),https://cdn.e8.co/JEC/S3Images/fa5e751c9d588132b1b22486301acf93.jpg,Default,7/20/2023 11:19 AM,alucente,11320
3720581,No Sale Survey SWEETWATER TRAVEL CENTER,https://cdn.e8.co/JEC/S3Images/8da56afc476dde7240905ca82b16e003.jpg,Default,7/20/2023 3:30 PM,JHamlin,5436
3725090,No Sale Survey QT #705,https://cdn.e8.co/JEC/S3Images/8c4f2d32fee63742dfc14025f227eb37.jpg,Default,7/24/2023 5:54 AM,detienne,16335
3726953,No Sale Survey KROGER #324,,Default,7/25/2023 6:25 AM,dkimbrough,14621
3720577,No Sale Survey POP SQUALLY'S SPORTS BAR,https://cdn.e8.co/JEC/S3Images/2228d8097e21e3195d705e2cb0172b7c.jpg,Default,7/20/2023 3:24 PM,jreavis,27876043
3720579,No Sale Survey LOWE'S #20,https://cdn.e8.co/JEC/S3Images/8cee0cda1c81ba0c9a09026000647a1b.jpg,Default,7/20/2023 3:26 PM,epompa,5285
3725433,Road closed leading to store,https://cdn.e8.co/JEC/S3Images/4bb777dedd209d9cdaed777476798176.jpg,Default,7/24/2023 8:26 AM,TBrooks,7960
3726372,No Sale Survey HIGH COUNTRY MARKET,https://cdn.e8.co/JEC/S3Images/d3a4049d990458e757a173e171230ece.jpg,Default,7/24/2023 1:39 PM,mrobles,27864128
3726357,No Sale Survey UNIVERSITY PHARMACY,https://cdn.e8.co/JEC/S3Images/ffdd99b19b39de00e7abb061965b4a4b.jpg,Default,7/24/2023 1:35 PM,jguidry,27875929
3727249,No Sale Survey DOLLAR GENERAL #13728,https://cdn.e8.co/JEC/S3Images/1b1df3e1679ce9a0d2d0f9c21081176a.jpg,Default,7/25/2023 8:41 AM,tbenedict,27863468
3727454,No Sale Survey TEXAS ROADHOUSE SAN ANGELO,,Default,7/25/2023 9:55 AM,SBergeron,27875102
3720586,No Sale Survey ALEXANDER'S GROCERY & DELI,https://cdn.e8.co/JEC/S3Images/8f16d0400f64344830da2272ba1e8929.jpg,Default,7/20/2023 3:27 PM,epompa,7078
3726358,No Sale Survey HOME DEPOT #504,https://cdn.e8.co/JEC/S3Images/146bf8c5d208dc4d82e1de545aebfc96.jpg,Default,7/24/2023 1:35 PM,TDecroix,27864560
3726364,No Sale Survey E MAY FOOD MART,https://cdn.e8.co/JEC/S3Images/34855b4bc926efe69933cb5b313d09b6.jpg,Default,7/24/2023 1:37 PM,KDuarte,27876142
3726952,No Sale Survey KROGER #324,,Default,7/25/2023 6:26 AM,dkimbrough,14621
3719487,No Sale Survey ORANGE MARKET,https://cdn.e8.co/JEC/S3Images/04e8b4b87dfd83fb044d53fabc0c30bd.jpg,Default,7/20/2023 8:57 AM,jorodriguez,9413
3719722,No Sale Survey TARGET #0083,https://cdn.e8.co/JEC/S3Images/93fcc62c0ec4fa2caaeb4bc7253e3f2b.jpg,Default,7/20/2023 10:14 AM,TTurner,122
3719784,No Sale Survey JESTER CITY LIMITS #205,https://cdn.e8.co/JEC/S3Images/ffc23a3f9a51e7bf36688cea0531cfc9.jpg,Default,7/20/2023 10:24 AM,jorodriguez,8742
3719699,No Sale Survey GRAY TEXACO,https://cdn.e8.co/JEC/S3Images/5995579e151c2277860de61ecea78a9d.jpg,Default,7/20/2023 10:04 AM,JRivera,27875921
3725182,No Sale Survey HEB #772,https://cdn.e8.co/JEC/S3Images/ccf06fd97344570f0e0b58c7e5ba65ba.jpg,Default,7/24/2023 6:53 AM,dgarcia,27873829
3718388,No Sale Survey QUICK TRACK #51410,https://cdn.e8.co/JEC/S3Images/8951330ff2229c7f350f0b18d2df2228.jpg,Default,7/19/2023 12:37 PM,dgarcia,27871940
3719718,No Sale Survey CAPROCK CAFE (82ND),https://cdn.e8.co/JEC/S3Images/ae91cbd9596ef317a42df4c0b0741b5a.jpg,Default,7/20/2023 10:13 AM,TTurner,7810
3722201,No Sale Survey ROCKSTAR KARAOKE,https://cdn.e8.co/JEC/S3Images/511de5b5d731c8cc63547eedf2f84d56.jpg,Default,7/21/2023 1:58 PM,jduran,27874975
3722382,No Sale Survey FAMILY DOLLAR #11587,https://cdn.e8.co/JEC/S3Images/20e0962603deb7d28a826dea264d796f.jpg,Default,7/21/2023 2:55 PM,rvelasquez,27872826
3727513,No Sale Survey ROSEDALE MARKET,,Default,7/25/2023 10:13 AM,dmiller,8897
3727559,No Sale Survey ACADEMY #326,,Default,7/25/2023 10:14 AM,gegbe,27876192
3719482,No Sale Survey BIG LOTS #1090,https://cdn.e8.co/JEC/S3Images/182be8aaa0486854185dc6949e91b7c8.jpg,Default,7/20/2023 8:57 AM,etyler,27872152
3722380,No Sale Survey SUNRISE MEAT MARKET,https://cdn.e8.co/JEC/S3Images/6370f20520fc979eecf4e118848a9df2.jpg,Default,7/21/2023 2:55 PM,JZamora,27875238
3725782,No Sale Survey ALLSUP'S #102264,https://cdn.e8.co/JEC/S3Images/aa109b147c07f93192328fef33e07788.jpg,Default,7/24/2023 10:08 AM,arevilla,27873512
3727534,No Sale Survey DEERFIELD CHEVRON,,Default,7/25/2023 10:17 AM,rmurillo,12512
3727582,No Sale Survey T/A TRAVEL CENTER #230,,Default,7/25/2023 10:13 AM,RRodriguez,7301
3718028,No Sale Survey JARRELL SUPER MARKET,https://cdn.e8.co/JEC/S3Images/8c819397eab512c35c9d68427e0d8339.jpg,Default,7/19/2023 10:28 AM,cvasquez,19257
3718033,No Sale Survey HUTTO GROCERY STORE,https://cdn.e8.co/JEC/S3Images/cb95fa26674ad30cd658d4386a382c05.jpg,Default,7/19/2023 10:31 AM,mrobles,8725
3718035,No Sale Survey TEXACO SHARON PLAZA,https://cdn.e8.co/JEC/S3Images/3a28aab40a6c6825da9509fdbf4bd838.jpg,Default,7/19/2023 10:30 AM,dedouglas,25005
3718041,No Sale Survey TEXACO FOOD MART (E CROGAN ST),https://cdn.e8.co/JEC/S3Images/e287c2e6809c4ec247a7b64ab3bc9d4a.jpg,Default,7/19/2023 10:33 AM,nmcashan,11771
3717688,No Sale Survey CIRCLE M #64,https://cdn.e8.co/JEC/S3Images/f7f095a8564d8f0272f8f7542e3baee6.jpg,Default,7/19/2023 8:44 AM,bbillingslea,26907
3720061,No Sale Survey INGLES #408,https://cdn.e8.co/JEC/S3Images/b467662368b2d65f73116e76df0ee41a.jpg,Default,7/20/2023 12:34 PM,JStephens,22608
3726587,No Sale Survey WALMART SUPERCENTER #1272,https://cdn.e8.co/JEC/S3Images/e6d4dbc4634e44b59f297d2258b2cfd4.jpg,Default,7/24/2023 2:35 PM,JFlores,6667
3719973,No Sale Survey WESTERN BEVERAGE #86,https://cdn.e8.co/JEC/S3Images/9e8f8da87e3d4fc04773253f851fa6d7.jpg,Default,7/20/2023 12:01 PM,avelasquez,2821
3719959,No Sale Survey FAMILY DOLLAR #13276,https://cdn.e8.co/JEC/S3Images/e7af5ea61b2e9bb7642370019fa7eea8.jpg,Default,7/20/2023 11:55 AM,dgarcia,27875278
3719958,No Sale Survey FAMILY DOLLAR #13276,https://cdn.e8.co/JEC/S3Images/c513ac3baf3e2006160dd2172c12121d.jpg,Default,7/20/2023 11:55 AM,dgarcia,27875278
3725496,No Sale Survey 2 J'S THRIFTWAY,https://cdn.e8.co/JEC/S3Images/7f0e9435b649946472b6723e86e2f29f.jpg,Default,7/24/2023 8:48 AM,rgephardt,27870685
3725633,No Sale Survey DOLLAR GENERAL #4676,https://cdn.e8.co/JEC/S3Images/6ae750a1c3c9d766d03e07c46556e128.jpg,Default,7/24/2023 8:49 AM,JRangel,7921
3726148,No Sale Survey EXXON (EDGEWOOD AVE SE),https://cdn.e8.co/JEC/S3Images/37b08ec47747d33d80fd3a08b625eb88.jpg,Default,7/24/2023 11:53 AM,alucente,9742
3720041,No Sale Survey RED ROBIN GOURMET I40,https://cdn.e8.co/JEC/S3Images/5bab13d076550256398a4d9d8e5e4dd7.jpg,Default,7/20/2023 12:31 PM,JRangel,27866987
3726618,No Sale Survey UNITED #527,https://cdn.e8.co/JEC/S3Images/891ce359d32478da695156d1030d922a.jpg,Default,7/24/2023 2:51 PM,epompa,4685
3720065,No Sale Survey EXXON (CHAMBLEE TUCKER),https://cdn.e8.co/JEC/S3Images/b6a46d502442d16904ddf1a038d0f94e.jpg,Default,7/20/2023 12:34 PM,kperry,18880
3725484,No Sale Survey COUNTRY CORNER (HWY 411),https://cdn.e8.co/JEC/S3Images/be0c4e60a0630bccf69423759c6dea39.jpg,Default,7/24/2023 8:46 AM,PLauletta,27873303
3727856,No Sale Survey WALMART SUPERCENTER #3660,,Default,7/25/2023 11:51 AM,CBurke,22369
3717265,No Sale Survey SHELL FOOD MART,https://cdn.e8.co/JEC/S3Images/c19c2e51d5c65080521d03af73ffe89d.jpg,Default,7/19/2023 6:09 AM,KChaite,13101
3718750,No Sale Survey DOLLAR GENERAL #9136,https://cdn.e8.co/JEC/S3Images/62cbca7cb4c3e3c9d6d89d031eeeb566.jpg,Default,7/19/2023 2:49 PM,Ebullock,26553
3721815,No Sale Survey WALGREENS #10423,https://cdn.e8.co/JEC/S3Images/004ec52961ae4863e1c7277fdfb47c18.jpg,Default,7/21/2023 12:04 PM,csanchez,25180
3721937,No Sale Survey POLO CLUB SHELL,https://cdn.e8.co/JEC/S3Images/fec1f122f67cb42cd45c7725d7530d99.jpg,Default,7/21/2023 12:30 PM,GHowell,2788639
3720007,No Sale Survey GARELY'S MEXICAN RESTAURANT (ODESSA),https://cdn.e8.co/JEC/S3Images/3cc08292343424c59fd6d98c60804c6a.jpg,Default,7/20/2023 12:16 PM,jduran,27875725
3721623,No Sale Survey GORDON FOOD SERVICES CHATGTANOOGA,https://cdn.e8.co/JEC/S3Images/fe04ed317a8dba6d10b0cc683bb6f4b2.jpg,Default,7/21/2023 10:56 AM,DLentz,27874662
3721790,No Sale Survey 7-11 #401,https://cdn.e8.co/JEC/S3Images/e3ac5c65bae1d12ecaf5e4ede3dd81df.jpg,Default,7/21/2023 12:00 PM,TTurner,2427
3721835,No Sale Survey FOOD BOX #7,https://cdn.e8.co/JEC/S3Images/b918de1ccf8c65c12687052f3dc5227b.jpg,Default,7/21/2023 12:11 PM,tsewell,27876005
3721811,No Sale Survey INGLES #456,https://cdn.e8.co/JEC/S3Images/a9d7f2cadc1366bff9c905e2c0c36306.jpg,Default,7/21/2023 12:03 PM,csanchez,14203
3721826,No Sale Survey WALMART SUPERCENTER #7185,https://cdn.e8.co/JEC/S3Images/052d706dc5ebe24935b115ea9ef06d32.jpg,Default,7/21/2023 12:05 PM,csanchez,27869763
3721959,No Sale Survey JP DUNWOODY,https://cdn.e8.co/JEC/S3Images/ebeae9dc28008819140582bb490a8c3f.jpg,Default,7/21/2023 12:44 PM,kperry,24718
3721851,No Sale Survey CAL'S #2253,https://cdn.e8.co/JEC/S3Images/acdcdebc0535eaa42b12f2adc8d9c7f1.jpg,Default,7/21/2023 12:14 PM,dgarcia,27870485
3725534,No Sale Survey UNITED SUPERMARKET #555,https://cdn.e8.co/JEC/S3Images/cbcb1c3e7a83b5152ce6882f8a2968ed.jpg,Default,7/24/2023 8:41 AM,dgarcia,27868512
3725533,No Sale Survey UNITED SUPERMARKET #555,https://cdn.e8.co/JEC/S3Images/eeb197960580436c8d0cdb8fdf3fb876.jpg,Default,7/24/2023 8:41 AM,dgarcia,27868512
3725700,No Sale Survey STOCKBRIDGE BOTTLE SHOP,https://cdn.e8.co/JEC/S3Images/7eb1378a2b588b82bec2d0ac9933a588.jpg,Default,7/24/2023 9:23 AM,KBatye,17571
3721918,No Sale Survey APT 9 SALOON,https://cdn.e8.co/JEC/S3Images/23bae68274e642e51e7768c9b9ace1ad.jpg,Default,7/21/2023 12:34 PM,ZPetty,27875791
3717617,No Sale Survey POP SHELF #23999,https://cdn.e8.co/JEC/S3Images/014ffc9e01f50fa976e89a5876732fbc.jpg,Default,7/19/2023 8:24 AM,CPainter,27875633
3718067,No Sale Survey DOLLAR GENERAL #13562,,Default,7/19/2023 10:45 AM,JStephens,278676
3718802,Not able to service due to repavement,https://cdn.e8.co/JEC/S3Images/9642fb863950440ff23ee059345adb8b.jpg,Default,7/19/2023 3:12 PM,rmoses,22076
3718899,Closed due to ac not working,https://cdn.e8.co/JEC/S3Images/52ca78638b4133466cac4918e928e079.jpg,Default,7/19/2023 4:18 PM,jcryer,27863933
3720407,No Sale Survey CAL'S #2264,https://cdn.e8.co/JEC/S3Images/3e538ee62f150134fb3e45b3e1301b03.jpg,Default,7/20/2023 2:30 PM,JFlores,27870459
3722857,No Sale Survey SCOTCHMAN #3702,https://cdn.e8.co/JEC/S3Images/3c4b0448c8eede06b9af0f1737477b1d.jpg,Default,7/22/2023 8:13 AM,gdiaz,27865475
3717612,No Sale Survey 7-11 #64107,https://cdn.e8.co/JEC/S3Images/c623d115d489144de08b1a1c33355cc4.jpg,Default,7/19/2023 8:17 AM,anolan,27864815
3718065,No Sale Survey POP'S COUNTRY,,Default,7/19/2023 10:44 AM,JStephens,27863469
3718100,No Sale Survey DOLLAR GENERAL #1964,https://cdn.e8.co/JEC/S3Images/e83f52bcd312b14daaa604e0aaeee269.jpg,Default,7/19/2023 10:32 AM,mcastilleja,7848
3719414,No Sale Survey TUGALO FOOD MART,https://cdn.e8.co/JEC/S3Images/03cc5bf6268f05efad3db78f81e505d0.jpg,Default,7/20/2023 8:37 AM,chharris,27868221
3719551,No Sale Survey ACCESS FOOD MART,https://cdn.e8.co/JEC/S3Images/57b96822041c9e3c16e894e885839b22.jpg,Default,7/20/2023 9:27 AM,ARubio,27872071
3721560,No Sale Survey CAVENDERS CORNER,https://cdn.e8.co/JEC/S3Images/20126b424c971dd3556d3a893b214317.jpg,Default,7/21/2023 10:36 AM,BDukes,11218
3720393,No Sale Survey LEVEL NIGHTCLUB,https://cdn.e8.co/JEC/S3Images/66aed8381e75d4dbd7fb06cc948ebfaf.jpg,Default,7/20/2023 2:22 PM,TTurner,27871583
3720388,No Sale Survey SHORT STOP,https://cdn.e8.co/JEC/S3Images/3ce0ef5aa6f31ab4877a9b2d3b4670c0.jpg,Default,7/20/2023 2:21 PM,sadside,17292
3721057,No Sale Survey C MART #2,https://cdn.e8.co/JEC/S3Images/b6cdf1dfe58f225f0e36f1433d9e10c8.jpg,Default,7/21/2023 8:10 AM,GMedellin,8368
3718932,No Sale Survey DOLLAR GENERAL #21474,https://cdn.e8.co/JEC/S3Images/9718a701686e97b050f7aa7b499c4013.jpg,Default,7/19/2023 4:43 PM,arico,27873652
3722856,No Sale Survey SCOTCHMAN #3702,https://cdn.e8.co/JEC/S3Images/57f6ff56ac594fb46a5c2dc106238446.jpg,Default,7/22/2023 8:13 AM,gdiaz,27865475
3720602,No Sale Survey EL FENIX BAKERY & GROCERY,https://cdn.e8.co/JEC/S3Images/bffac9be86bc41be0791bb38e1565e02.jpg,Default,7/20/2023 4:07 PM,JZamora,746
3721396,No Sale Survey QT #800,https://cdn.e8.co/JEC/S3Images/32878dc25c0c69dccb92ef08598ea7f7.jpg,Default,7/21/2023 9:36 AM,rmurillo,27874060
3721419,No Sale Survey DOLLAR GENERAL #13877,https://cdn.e8.co/JEC/S3Images/0f66855be11f2921d6f698253150589e.jpg,Default,7/21/2023 9:44 AM,kevans,27863493
3721657,No Sale Survey KENT KWIK #302,https://cdn.e8.co/JEC/S3Images/aafbd54ba6fbd88691f2e019753500d3.jpg,Default,7/21/2023 11:11 AM,broberson,27864249
3721682,No Sale Survey QT #814,https://cdn.e8.co/JEC/S3Images/30ecbd6c8ee5c31f27c1bc63d2e5dd36.jpg,Default,7/21/2023 11:19 AM,mgassett,278383
3721759,No Sale Survey EASTVIEW CHEVRON,https://cdn.e8.co/JEC/S3Images/bae2f06b68007f3d08374a2f60315dee.jpg,Default,7/21/2023 11:51 AM,gegbe,25789
3721742,No Sale Survey KENNY FOOD MART (CITGO),https://cdn.e8.co/JEC/S3Images/bfc2e1ae62fbf9c535b4b0b6144c044a.jpg,Default,7/21/2023 11:45 AM,kevans,26846
3725811,No Sale Survey NUECES MART,,Default,7/24/2023 10:31 AM,rleblanc,27863349
3721434,No Sale Survey CVS #6822,https://cdn.e8.co/JEC/S3Images/4334a259445a2560993bb44aa2ad491b.jpg,Default,7/21/2023 9:53 AM,jorodriguez,8511
3721782,No Sale Survey MK PANOLA,https://cdn.e8.co/JEC/S3Images/bc25bb66902ee05afd6a730ae2e3f0f1.jpg,Default,7/21/2023 11:58 AM,vlockette,25625
3725887,No Sale Survey HOLCOMB BRIDGE SHELL,https://cdn.e8.co/JEC/S3Images/d4b4028eaad95404fc34b24dd1150717.jpg,Default,7/24/2023 10:49 AM,dking,24027
3725979,No Sale Survey BTCM CEFCO #2042,https://cdn.e8.co/JEC/S3Images/31a6c5e2dfec8aa93c0e3a99504be79a.jpg,Default,7/24/2023 11:13 AM,GStewart,27875210
3726717,No Sale Survey HASTINGS FOOD MART,https://cdn.e8.co/JEC/S3Images/e690ea9f8b1b88f6bb858c98f05ccd88.jpg,Default,7/24/2023 4:08 PM,lsmith,14980
3727599,No Sale Survey DOLLAR GENERAL #3151,,Default,7/25/2023 10:39 AM,EFerreyra,26421
3727827,No Sale Survey KENT KWIK #318,,Default,7/25/2023 11:38 AM,JNorris_2,27865296
3722482,No Sale Survey SUNRISE MINI MART (E SAINT JOHNS AVE),https://cdn.e8.co/JEC/S3Images/1b02060e50795fce60002c64bbfc35b3.jpg,Default,7/21/2023 3:32 PM,TDennis,27865113
3727618,No Sale Survey MURPHY OIL #6788,,Default,7/25/2023 10:48 AM,sadside,25031
3727753,No Sale Survey SPECS LIQUORS (AIRPORT BLVD #60,,Default,7/25/2023 11:26 AM,ccarcel,19047
3727772,No Sale Survey KING LIQUOR #3,,Default,7/25/2023 11:27 AM,dmiller,8770
3727774,No Sale Survey EXPRESS FOOD MART #2 (CROSS PARK DR),,Default,7/25/2023 11:29 AM,jsequeira,9934
3722159,No Sale Survey GET & FLY FOOD MART,https://cdn.e8.co/JEC/S3Images/0b51f088a9077c3a9d709b87375e5f76.jpg,Default,7/21/2023 1:37 PM,THamilton,13624
3718937,No Sale Survey LA ESTRELLA WEST,https://cdn.e8.co/JEC/S3Images/b6fe29b03f27978f876f58a949aca499.jpg,Default,7/19/2023 5:13 PM,avelasquez,27868494
3719872,No Sale Survey WALGREENS #5613,https://cdn.e8.co/JEC/S3Images/76f1f9fda6955280ab0f41f52670a70a.jpg,Default,7/20/2023 11:17 AM,GStewart,4747
3719870,No Sale Survey KROGER #695,,Default,7/20/2023 11:16 AM,alucente,27872262
3719860,No Sale Survey SHELL FOOD MART (BROCKETT RD),https://cdn.e8.co/JEC/S3Images/2a17f73fcb4f34ad3daad1f06043a75a.jpg,Default,7/20/2023 11:04 AM,wdormer,11706
3719918,No Sale Survey LOGIE'S,https://cdn.e8.co/JEC/S3Images/e7082c0d4dd6248fdbfb6a1fdcb113d8.jpg,Default,7/20/2023 11:35 AM,TTurner,27874337
3719890,No Sale Survey AUSTIN FOOD MART,https://cdn.e8.co/JEC/S3Images/931cc405f77b748e2fe121f70ddc496c.jpg,Default,7/20/2023 11:20 AM,TDennis,27875231
3722515,No Sale Survey PILOT TRAVEL CENTER#1161,https://cdn.e8.co/JEC/S3Images/0c89979775ab29e65bceef5950742f6f.jpg,Default,7/21/2023 4:57 PM,RPerez,27870846
3720587,No Sale Survey ALEXANDER'S GROCERY & DELI,https://cdn.e8.co/JEC/S3Images/e72585a04052405d5893e8bf9e58d439.jpg,Default,7/20/2023 3:27 PM,epompa,7078
3725583,No Sale Survey XPRESS STOP (FOREST CREEK),https://cdn.e8.co/JEC/S3Images/76dcf7729900cc032b8198d9781f8d2a.jpg,Default,7/24/2023 9:10 AM,TDecroix,27874260
3726386,No Sale Survey CAL'S #2254,https://cdn.e8.co/JEC/S3Images/14fa5d28e13ab2911c2713e7932d0a85.jpg,Default,7/24/2023 1:41 PM,TTurner,27870488
3725603,No Sale Survey QUICK TRACK #51120,https://cdn.e8.co/JEC/S3Images/0b3a77e3319a35e6f36efd20db46ca95.jpg,Default,7/24/2023 9:14 AM,rvelasquez,27872027
3726448,No Sale Survey MAX E MART # 13,https://cdn.e8.co/JEC/S3Images/ac983f8aad4841c386844a2348187b23.jpg,Default,7/24/2023 1:56 PM,jorodriguez,27864415
3727391,No Sale Survey GB&T FOOD MART,,Default,7/25/2023 9:23 AM,JStephens,27069
3727410,No Sale Survey ROYAL MEDLOCK LLC,,Default,7/25/2023 9:33 AM,parchie,25665
3727443,No Sale Survey MURPHY OIL #6960,,Default,7/25/2023 9:49 AM,mgassett,22194
3726363,No Sale Survey E MAY FOOD MART,https://cdn.e8.co/JEC/S3Images/94420d28c09d17702fa3b4f5f6f34d18.jpg,Default,7/24/2023 1:37 PM,KDuarte,27876142
3727397,No Sale Survey CHEVRON (WESLEY CHAPEL RD),https://cdn.e8.co/JEC/S3Images/3001db938772cf1d2ad2e80a0e4fe3f2.jpg,Default,7/25/2023 9:25 AM,vlockette,25209
3719276,No Sale Survey WALMART SUPERCENTER #1249,https://cdn.e8.co/JEC/S3Images/23bb8928ba434561a963a9bdd1156bb1.jpg,Default,7/20/2023 7:55 AM,JBright,7461
3719277,No Sale Survey WALMART SUPERCENTER #1249,https://cdn.e8.co/JEC/S3Images/667049779d6bc01709cd83a030aa0d41.jpg,Default,7/20/2023 7:54 AM,JBright,7461
3719433,No Sale Survey DOLLAR GENERAL #1665,https://cdn.e8.co/JEC/S3Images/9610faa96f0ad18a4d42cc719b5f4942.jpg,Default,7/20/2023 8:49 AM,jguidry,7995
3719481,No Sale Survey BIG LOTS #1090,https://cdn.e8.co/JEC/S3Images/8e37d8d2badc1287a37b5991b48e957d.jpg,Default,7/20/2023 8:57 AM,etyler,27872152
3719747,No Sale Survey KINSOLVING DORMITORY #205,https://cdn.e8.co/JEC/S3Images/7dda4ad9e24f470e2f678cf4129dc86b.jpg,Default,7/20/2023 10:16 AM,jorodriguez,8774
3719692,No Sale Survey EXXON FOOD MART (HWY 85),https://cdn.e8.co/JEC/S3Images/5dec8e54e36b2fde2b426f9f5c5f1d3f.jpg,Default,7/20/2023 9:59 AM,mgassett,10939
3721880,No Sale Survey BEVERAGE BANK,https://cdn.e8.co/JEC/S3Images/1b3c81e674c2abda457c73bacdd9fe4b.jpg,Default,7/21/2023 12:23 PM,RIrby,27869811
